place_a_id,place_b_id
227589,5929889
5557362,7241320
4481711,7799628
4574095,173134
88337,7687204
5946638,6373809
14158186,81912
5027929,7246159
7687627,7691825
5979990,7234747
6368993,13357266
6202285,89318
7555046,14183547
6134595,7597714
14161135,14161062
4945672,7137595
5557685,7256146
5083762,7239190
5100135,84422
12975510,7247705
6369779,7861619
2487340,6373870
5188705,7249933
2487677,2487677
14176174,14176174
4858405,7243965
5366413,7238978
87058,87058
7610122,12633795
14190735,6375211
5502485,7685530
5720969,90941
5001353,84504
128760,4801487
5536332,14157414
6369021,14185309
5605919,7258856
84421,7685472
5980438,7247023
2487391,6007518
6054421,4854709
5892208,6372661
4770136,7689223
4615995,7688739
86304,7688627
4896062,7689977
82354,6374100
6234100,7228164
90064,13776063
7687515,14154075
4950028,7236734
5363753,85328
13511800,85644
5484305,12346654
6065452,7227994
4632992,7253082
84662,7685885
12802704,14040410
227815,81048
7677127,7677127
5724459,7685502
7686468,14158068
6029790,7222918
6450141,7553691
2488433,6467852
5967728,7243917
6057074,83910
6144626,7252294
6375093,7688756
4793539,90470
5897264,7137363
5354503,7687421
13295269,13055496
5077776,7252671
5084289,7257623
12683075,14178798
4769818,7691823
5027052,7229778
4456245,6983104
89714,14182476
5471559,7257124
5249121,14168634
6368868,83892
5842233,6372459
5266636,7235252
4663055,7242615
14139367,7690559
4552781,7685590
5133080,7224363
88761,177809
5660872,84811
4843135,7137463
5145584,12939876
6691798,7137585
6368837,7686128
14191916,14192080
7685713,12570978
14260144,7690778
6148952,7688981
4899901,7231788
4461355,6368494
85730,85729
128846,5569678
7554863,7555029
82800,6374009
128860,4941782
4830205,7254373
4571563,12474707
4969778,6375454
5675354,6370019
5916342,7236481
85650,6369804
5478679,7226197
6085826,6371731
2486667,84566
12859827,12859827
88426,12345781
4994032,8130892
5196178,6374031
5770151,7234378
4955240,14157228
7553472,13357576
84339,6375313
6372985,13959412
12881247,167102
12770240,14166062
6111709,7690479
6221400,7226655
5721489,84842
4812044,83524
227599,88582
6149643,7244048
4955278,7691248
4850738,7234373
7248360,7690719
6370294,7687530
5321641,7597480
14156013,14156013
4981166,12345836
7782583,7782819
6368840,7688409
5484320,7685508
5650586,7688554
88286,7689907
139652,13949527
5421694,6374372
5968171,6370470
5428879,7223044
5345731,7239674
13956805,13956805
5380859,7242077
7690559,7690559
6220561,7228021
6114314,6374027
6451507,12986745
5372456,7224072
4829230,14180589
5551929,7137172
81613,7137585
84623,81445
4447041,90042
7689122,14158798
7554801,7689856
4768619,6375383
6165129,7241401
83623,7686877
14168963,14168963
6454186,7551932
5913613,6373223
5388860,86868
12381691,6462387
5191462,86700
5022279,7792667
227770,6046240
6372886,13958789
6160033,6371470
5944084,6370707
82001,91167
87651,12894908
81220,7137297
81680,14158840
4513113,13762339
5244729,6368306
4857849,7235550
5422812,7244959
5421694,86705
5810791,7249506
4528179,7233543
6368333,14260305
14152827,6375088
86428,6375381
87775,140048
5620494,7241073
83812,6375513
5068383,6371745
5760212,6371644
5528923,7248892
4882064,7646730
6373155,14048261
5244824,7245886
4643071,6372965
5537998,14173869
4900290,7254084
5068757,7250985
5583981,7229008
13767992,13880623
6373104,13665850
140015,7688412
4730388,4660315
82298,12900778
91595,88805
6691775,7685304
81370,6368579
6035445,87604
4458016,7222977
5443371,7228731
6158696,6373516
227762,90784
6134491,174120
5294403,7259267
6207869,7261377
5032940,7251002
86580,14153350
4657308,8134425
4917024,7690977
4928603,7231283
6222999,12964654
4499155,7687481
5310597,7258291
5180975,6370779
4549424,7231711
6369990,7687625
5625509,12466935
127214,7691240
7687858,7688572
81885,7685644
4724401,7226784
5300559,13036506
7148129,13094791
14161122,12346191
4658827,7689982
5918128,7237019
5223789,88387
5677907,7229864
5895276,6374049
4584378,7227638
4999211,7257424
13832200,7686810
2486810,14154278
7689788,7689788
81764,6369341
5848042,7242714
5614858,88809
4920274,6374932
5869080,7247170
168539,14158801
7554295,13638599
5979511,8100725
6085719,7862026
5866409,89477
5910088,7256293
4917184,6375055
6372776,6371267
4745438,7260597
5606946,6373388
85770,6076410
5145094,7690926
6371083,13169554
4803276,7225647
4508532,6371871
83810,6371090
5213474,7685655
5075725,7255468
7688762,7688735
86418,6369509
14172304,14104547
5665616,7688986
5663597,7261889
7689298,7690344
90258,7691218
227622,7686235
6179625,7230055
5421156,6373625
83069,13230319
5900766,90951
5058031,90039
14043457,12523397
5265540,6370602
227782,7688096
6128669,7230639
12544446,7690829
5639023,7861270
14174009,14174009
4900969,7242951
5112016,7239287
6046977,6369692
5814246,7687112
6372882,7650341
227814,89417
5729345,6369676
4838709,7236855
4503018,7687406
5117246,6370210
2488465,7690885
7688725,14222586
82356,82355
2487880,89854
4875175,6373570
12345905,6375083
5740542,7249884
91482,14153501
6372580,6375086
13591976,7690325
7691103,13451339
4903844,6372660
84153,83570
6373284,12753898
5357068,7610276
6179981,7242902
4566095,84906
5806966,7861733
14260132,13371772
86106,14156758
7688139,6375322
6130675,6371784
5449000,6372277
5006848,7241420
4613837,7251620
5660959,6369363
89251,84111
91509,6369523
5886865,6982520
5460368,88015
5328288,13008192
13384994,14192571
5259419,7227526
12967224,89030
5011229,7600136
4931252,7677315
2487511,84039
5209729,7231532
5757465,88342
7861320,8066406
86264,6369752
6088960,7689472
5880560,139934
5117229,14168062
5833408,7232250
89318,7690689
5932817,7237035
5916230,7685626
5912632,7686230
4821442,6372547
4773632,7236402
89811,6373669
83322,6368494
5053700,7685335
88615,88614
5282330,7245000
4496812,12705004
83138,7686562
228023,5902308
5713237,7244555
4936822,7245551
6074581,7861571
5279545,7610246
6369203,12530381
6375321,7685299
4689393,7241955
6043337,7687880
5784360,7238688
2487470,7249244
86905,7689021
5495422,6368261
227554,83754
6074581,6368128
4982927,6375353
6375429,7688572
4643071,7686128
6373026,7689297
6373299,14260093
88089,12346609
5520462,7225017
90464,90465
14191916,14191951
85070,14186875
90070,7691124
5693138,6373274
14153735,14153735
13137852,13137852
4446660,7685547
4755614,6370993
227848,14251725
2487859,83296
2487398,4987441
4565864,14185663
6468653,13771931
6450267,7553466
6184283,7689113
5068225,82634
5906841,7691556
5336604,6374019
4850076,7685808
4641475,7259189
5637029,6368552
7688436,14167141
5976148,7791327
6373960,13487391
2488247,87490
5683040,7256552
14192161,82438
12690678,6372956
7689973,7689973
4934387,7872841
6120273,14260136
5479655,7241695
6095425,6373795
5910335,7227817
13409816,6368555
228031,176705
4716934,90990
2487309,12901438
88218,7689831
6453533,6453533
5605655,7261108
13874764,6373067
14153090,7689828
5755226,7256145
4543386,7247393
5900768,7610229
227759,4716935
5331197,7241782
6467735,6368136
6163513,7239232
6110667,83240
4796697,6373503
4485774,13322660
6148962,7686541
5318959,89702
4889382,6373579
5092782,84329
87731,7689531
5141185,7259862
7554920,7554920
6117414,6464167
5086478,87662
86258,6371562
227849,90525
4530627,88381
82332,12346795
87132,6296855
6454581,14176174
5950513,6983007
91474,91474
4486733,7248211
6207871,7257357
5536317,7262302
6368717,83500
5018423,6372004
4835835,90684
5691835,7240228
90421,6369053
5842317,6371339
2488558,90659
84901,6371680
6087665,7260421
5918504,7251626
6202285,7690689
5658109,7686446
4829467,8036980
5512135,7137539
89141,6369532
5272535,6368402
4765765,7688848
7689675,87945
7610305,14172578
85406,6372599
2488090,85935
5337380,7255831
5693427,85489
5051858,7689792
6371831,83330
5435577,7248407
4545160,7686345
2486660,84394
5148943,89030
5291134,14170090
14178798,7685953
4502771,7637061
5536315,7260485
6373873,12345932
13956805,6371908
5639662,7137484
7673135,7680026
5658804,7689209
5487855,7788539
6292672,6296806
5784334,7250055
89195,7690614
4799211,86300
5147258,7231572
6368822,14046887
13500442,7690199
6368468,6468287
81292,14158708
5774515,6368512
82150,6374799
5041892,7254351
4482684,81997
6373059,7687399
5279545,88660
6141985,7685409
89594,12346958
5927155,14222506
5379104,6375554
2487621,88918
84076,7687198
5423039,7235666
4753817,7241467
4959171,82598
2487582,4829698
85755,14175140
6375027,6368856
7060708,6371567
90999,6368303
5018966,89604
6369621,7686886
5210295,7224535
4706841,14164015
4545507,170237
12345787,6197936
4903575,14161161
6091984,85104
5302755,7254438
227704,87045
81308,6373172
6369006,6371591
88102,14153320
4853945,7689384
7688029,12367742
5732257,6375203
4617864,14113991
12706784,6368746
91451,91454
5239121,7240843
14161417,14160909
4882169,90800
5923961,7234294
6135407,7237185
5206995,6373111
4854900,14257549
6375386,7689747
4675003,82496
5174540,7244767
12519523,7687611
5894593,81124
5620539,7246551
128823,7137324
5909402,6372255
5649350,7257516
84019,6373501
6369373,6371630
6369619,7137327
6370544,14060758
227727,6375009
4930745,7869549
5955156,88904
4662339,7244510
14158335,13165988
5403633,7688659
84789,89891
4795817,7248124
4958945,7649479
4456532,14153348
14175134,7688219
5339839,6368209
4606601,7252674
84380,6371630
5303420,7250052
4969041,6375035
140015,14133525
5873268,90457
7686304,13921363
87331,13503598
7687170,7610096
6007076,87677
140052,140052
87593,12347126
6249686,7243990
7691566,14260093
87253,87252
4540502,8056601
4564972,7691106
227683,4589828
89891,89891
5309608,7256123
4934140,81134
5022608,6455678
6204979,87737
2488539,2487787
5671972,7782609
5699318,7238319
6368478,7688126
88770,6368452
227627,12735275
4850076,7685513
12406974,6368625
88806,7554936
87196,7689216
89991,7690194
5029364,7689655
84300,7687353
128648,4869028
90138,6368849
6375078,14216954
83630,6375056
2487658,5683029
87875,6373639
6106781,14152938
90934,7691615
5021282,7259930
4621329,14167927
4652934,7610066
4937057,7226884
7690038,7610241
7059037,14221168
5162291,7244856
6369605,7691631
227849,90524
6373396,14192382
6375297,12558785
4590618,6373838
82663,7555086
14153429,14153429
2487689,81182
5314595,7685373
5607379,6368567
6373705,14260169
5601060,6372899
2486726,87211
4600874,8131899
4971805,7239483
6017709,7251211
6373074,83892
5142452,7834586
4578021,6374007
2487667,6371491
5049269,7257981
4968933,7690410
7554113,7554123
14174329,12958171
227667,5265104
5958795,7224616
5776760,7237402
5004359,7607837
5677370,7236410
5699347,7256600
4710412,6373797
6371451,6371452
7691110,7861538
7686685,7686685
7555024,7689410
81020,176760
128650,6096950
5966251,7250325
6369532,14026261
5889976,7240568
4893754,7227960
4724324,7238200
5097558,7244364
7469318,14192506
90986,90986
5248833,87295
5374919,6375147
2487425,82053
82187,6197936
86389,7688711
84421,6373553
5960126,7225433
5276840,81894
4903271,14158726
5188647,14184359
6007519,87779
12669593,7687028
5260930,7256743
5013236,7257200
90452,7691320
6462680,7691020
5846195,7235629
4758700,14181787
7554891,7688727
6247567,7687024
85912,4517337
5153204,7248772
5395207,7244599
7685333,13949046
14161062,88041
5388040,7224191
5769078,7224722
6199862,7241933
6457619,6369086
5296455,7245623
13665850,7686169
6021672,82257
227695,4540786
5266478,7233905
6223120,6368628
12697077,13410240
4446656,7686709
5726522,7249621
6373684,14174789
4648846,7239852
6371842,7690707
83684,7686936
14158068,7686468
5117771,7257233
5366354,7242240
5459881,6370170
6160034,6371808
14160842,14160892
81094,6375459
4969286,8111941
81873,81836
86125,6467255
5380368,7248160
89864,7691020
6454877,88113
5220538,6455205
6369144,14192398
5873535,7687340
6371312,7687668
5839044,6372792
5163624,86810
6371446,6374056
81242,13567881
5047183,85836
7675924,7676906
6451984,6368684
4762792,6371826
5534466,7255269
5093422,168419
12859827,140052
7553465,14174744
5086894,7691892
7691398,14163185
5075458,6374131
6450129,7553503
7685858,13067719
4596444,7691774
5304018,13137618
7678689,7679796
4989909,6371781
84432,6369615
6371942,7555084
90079,14255533
6088959,174855
90666,6368762
5345629,7226874
5753254,6374450
13332706,13332706
5996014,7230667
5470883,14150408
12810186,81941
7689020,13814884
6240486,7690609
6009408,7248547
7796963,7796968
5149857,7689781
4604679,6374133
6459630,7553861
6368812,7691165
5915542,179762
6209224,6455196
5067877,7686623
13479709,6368418
5660527,87158
86432,7688735
4474782,8131537
89809,6372704
4674330,90568
5679261,7687129
14160863,14161019
4611739,13200646
5077559,7247626
2486611,81843
4460953,88828
4793129,6982794
6078963,6374071
88011,88001
13342824,7688121
227625,5213453
6293826,89160
81724,88978
228015,4597855
6457455,6457455
6369124,12640753
5739360,7690981
4825238,7689839
6176599,7689692
6524428,7686394
89011,140087
6228745,6373544
7688637,14078275
14155217,175075
6691848,14192085
83974,6373282
139971,139478
6174215,6374830
4508446,7243764
6132146,7691469
4449844,7686815
4949715,7249914
5174529,7252176
6237059,8132125
177264,176888
14175144,14175144
6373275,7691495
5302061,7233165
5138621,6369754
13435263,13435263
4751514,14168874
227774,6057310
5670919,7253355
7688721,13937857
13477328,6368872
4853929,6369630
4564221,7223764
4866877,7248800
89454,7690765
6220237,7225475
5058490,6372715
4555290,6369200
5996419,7691729
4881543,14260273
5512135,13528524
5043153,6372462
4591283,7226219
2487392,6125175
2486615,82505
228009,7610195
8053607,14391443
125171,7137757
5691648,7241089
5380244,7250192
5063500,7257581
6372953,8064815
4880713,7229401
5072770,7686232
5007106,89692
6369898,6460642
4752859,12345757
7686824,13547212
4798619,85237
4620544,7256819
4826206,80984
5104053,7227785
7690402,14260346
90628,90628
5254411,7260067
128717,5490841
5580201,6467055
81555,81564
90800,6368291
5637242,6370094
6453065,7689324
6373068,7689859
6093165,7243918
5065095,7137719
5142263,7685992
4938362,83190
5325090,6372354
7685398,7685398
4615332,7554897
7689030,7689031
5357403,14256805
82147,6369463
5812719,7242643
13754295,81946
5566837,14155214
6195045,7689669
12345803,178282
12367348,7554883
89849,13624690
5824574,82251
5390189,7137402
14173699,14167932
6373511,6370069
5148779,7690079
5410038,86102
5402187,7225898
6238069,7137167
84615,81459
227565,6369341
6375009,7686709
4648090,7238526
5429919,7243440
4906814,7554798
4635757,6369782
5897490,7250945
5211931,7261025
81896,6375126
4927555,7223710
85397,7671083
13998190,14175012
12781899,14161019
2487823,2488112
6367928,7688948
14097810,167070
2486662,84779
5034423,7237174
6173241,6369686
4802626,7256527
14169636,7691502
227735,5813939
12347138,7689029
4662966,7238298
2488052,12819841
83314,14160863
5650655,7842876
5633554,7223109
6066945,7253220
14154027,6373378
4845212,7229557
4908909,7244042
5096158,90434
5492850,7259041
7690038,167102
5209542,8036969
90207,7691132
90374,12345878
2486787,85901
88192,12911280
4784003,7687878
5227117,8130902
81744,7685547
7131837,6371928
4949576,7235317
5048386,7225888
227848,89312
87139,13350594
14168068,7690495
5114099,7689298
5238519,7252220
5308947,7243554
82371,12385582
84936,13692021
4499890,7254154
13655758,6369050
14173699,14173699
5799464,7790189
7674456,7674585
5679069,14178954
5537347,6368856
5847202,7223015
227817,167554
5156808,90872
4615821,14173786
6294533,6297126
4542299,7249472
5557749,6369619
88795,6371842
4485774,88324
14260202,14184359
5864545,91017
4923299,7551923
6692109,14176174
5507823,7239979
124965,7688003
5325550,7651718
6116543,7246299
4973345,7689620
5726508,6374055
5176334,7254175
6372799,12853211
4915786,6374693
6373248,6373013
82044,6368641
13702878,6368574
6373629,7691497
6370931,6372974
5026898,7244346
5733967,7259247
5001345,6370616
5604647,89883
6219101,6369992
83624,6369145
85459,85458
86257,6374956
5100252,7671119
5155103,7223570
5154729,7248548
81313,7685279
6373531,7685473
4473490,7237853
5202337,6369956
7686959,83751
5175361,7253248
13470062,14158068
6368586,13165988
12658085,7861708
227907,91536
81048,13858226
5629225,12950907
7555069,12711284
5107079,90546
6293826,6297117
5912795,6369295
13375224,12647586
6369665,7690030
5630081,7691064
5597905,7245294
5995916,7248342
12406974,90889
5238406,7258495
6131931,7689712
174421,14159173
83327,12754722
6240878,6372700
82634,82633
13906129,7685566
13546778,7690559
2488523,2487877
87273,7690730
5034736,7257067
12813697,12813697
12346305,14160184
4482135,7553651
5981025,7226871
90881,6368760
6373032,7689536
88488,6373790
6455269,7688531
5293773,6370877
4780598,7236007
7554944,7554945
6136462,7226223
82526,7686529
6370209,6373720
12526278,7691856
14157624,12346707
84142,14157937
5536020,7261197
6373268,14260544
91067,7691707
6368947,6368947
4489339,7687726
5103145,7686592
91572,6374070
6371942,7137755
5669799,7243032
7555121,6375322
5170647,14157403
6129665,7231786
5728979,6371535
5891413,13871087
82147,7689798
4892860,7262640
4990836,7223255
5092160,86718
6015556,7235615
5220213,6375499
6373291,7689372
5209623,7689381
7685369,13850109
6227799,7259260
5922598,13339197
5620661,7249852
4724198,14160913
4682520,7239015
5200041,90286
5134244,7238942
5513735,7252339
7686824,12428697
5877371,7689643
7555034,89871
4494514,7260597
5604307,6370794
14156233,87346
4674599,7689842
5763021,7252502
4566944,7689212
83172,14158335
4796637,6374323
7554657,14260324
5660703,5512080
5288515,7241716
5230312,8117670
5537440,7689647
5436488,7247409
227693,5926715
4913651,6372178
14158305,14158305
5260296,7249124
5945153,7230404
2488289,12802968
5729349,7553370
2487551,13152388
2487441,84676
5763522,7690080
5817886,7250505
5239978,7253763
5343158,7691715
13339197,6375056
5438316,14004527
5534087,6374234
5901817,12347145
5049397,7226390
12346028,6114314
6075407,6369159
82117,7804157
6368308,14154923
6369597,6371311
4782556,7685402
6193642,7240643
4557539,7248146
14167503,13054521
6373383,7688744
5752915,7595253
5712296,7238360
13357576,7553472
5093712,6370154
4840638,7688430
89548,7690824
6071473,91427
82921,12364491
5682280,6374112
5700928,6372873
5517091,6372551
12346496,5089502
6371714,7689844
5329093,90110
5301158,6368188
4955276,88875
227810,7688087
7685028,7685134
5237589,81959
82617,82617
173622,12848762
4818516,85802
5161857,7237773
6085822,7229107
7784488,7784512
5296417,7228913
5072406,6368535
14157587,7553770
86459,6369661
5166007,6982643
14173699,14145692
4875202,6450986
12833788,13695129
5661436,7252649
84344,7555027
5570193,7254600
7555087,6369289
87464,6373291
14260677,14258376
87576,6373107
7554889,6373287
82542,6368817
12795803,7691566
14090559,7131845
5053700,13233109
14192148,14192150
2487615,6230154
6454408,7551972
5521034,7247894
82113,6375365
6369282,13391390
5725523,6372049
4803649,7250667
5859496,89812
14160929,178781
85072,13835861
6368915,7690432
6151553,7254138
14156600,14156600
6146240,7687444
5832553,7245093
6240021,7686039
6369457,14158001
82376,179479
6004668,7801025
12942424,6373824
12438359,14180780
6004332,6374531
5969232,7137302
5904642,6369626
5265132,7685129
6108857,7247467
88928,14180254
4713908,88488
83721,81464
6193630,6374062
4629254,7688913
4977488,7237190
13325217,7690435
89100,6369658
6371908,7690585
13200646,14154521
6371952,14155567
4626165,7260422
13900383,7131845
4878684,6373863
7057720,6370631
174418,14161420
6219595,6375143
5785842,6370903
4702589,7690649
7685639,14166147
6177746,6373854
4858357,7244017
7555121,7688139
4552561,6371207
84527,14174973
6375257,14154304
4584517,7243688
4670310,7255612
4894729,7246271
14161200,14161200
5230613,8137463
6188199,7690293
6372863,80992
14156045,7689073
81456,7685362
5155480,7240844
84299,7554889
5008015,7688492
5294779,7226783
4790829,6371646
6076410,85769
81075,13997586
5805264,7243849
227988,4814453
4657492,8137020
227790,14157755
4859842,7262263
5450634,7223632
87733,6375258
88383,6369371
7690679,12346928
6041246,7686884
4943674,7224822
2487443,5807077
5289139,7251900
84557,12346164
7554993,7686128
5245135,7262055
5845088,7685110
5988159,7252063
13955783,7691581
5870017,88112
89139,12346173
87966,6368779
13054634,14026261
5650721,86193
6467234,7686634
5724608,8053601
6368771,12359937
5121664,7686526
4922590,7254307
6373471,7690293
5519366,8114778
5882299,7253018
91272,13200646
90272,7691231
6368970,6373639
82130,13920875
6368603,13620542
2487493,85396
14156694,6369447
2487307,88446
5543891,90254
83387,6375009
4719478,7256387
5941352,7689480
6146820,85731
12975510,13719958
2487672,89594
5634614,7258258
4736369,7687175
6370341,12450631
14258400,7691249
89948,6368936
227766,7610265
5612295,7232244
4955297,6370369
85177,7687920
6019214,7137334
4655230,7241171
5650901,8064303
90343,6370742
7871565,7871587
4716273,6982577
14040410,14255521
5569700,7258535
5870601,6368649
4797226,86898
5809450,89195
86722,6371897
87075,87074
5160829,7248986
87222,6372722
85985,13384983
5263521,7689790
5237054,83887
128839,81267
227706,87223
4479350,7228783
173020,172560
5421281,6368368
227655,5765083
4485779,6370840
7687819,14157239
4720714,8136022
4562964,6373999
2488337,14155738
6375358,7691256
6222999,7686780
4971985,7256967
6183880,7687447
82006,5290433
84301,7687353
5828208,7619247
6371749,6692092
5973999,7240865
4620484,7236782
86358,12925989
4611739,14154521
5148779,14004504
6368536,7131845
5206130,82631
6152886,7799218
4682759,7231945
6370332,7689400
227691,81978
6073083,7241704
227630,83638
6455150,6455163
6450275,12971763
6373457,6369626
4741137,7686637
12608245,14181883
7143004,7860765
4594311,88543
5267238,7238711
89986,7691092
4482700,12768237
5887075,7610142
7687287,13427896
5000043,7235709
227712,6371970
5307850,6370499
7691806,14154552
6176786,7860923
7554879,7685644
6205672,6373770
5182218,7260182
227628,5951984
81514,7685423
6202438,14172578
81228,81229
5134737,6375174
6375316,86465
5996274,7261268
5622063,7689806
5395898,6367893
6369266,7861610
6193634,7247651
6368924,7861575
5331347,7231577
2487422,5746782
5629262,83414
6206939,7227183
4513380,7261199
5590946,7255799
5646246,86874
4613590,7262113
5359000,7249190
6066153,7234616
6237334,7836466
6468688,7686887
5912538,85067
6369267,7690277
14174993,7553376
5112690,7239967
4608481,14158616
2486693,84359
6148950,6370289
4821831,8110947
6373101,14257286
5993085,6983060
6137634,6373521
14027359,7685590
4740488,7238621
88273,6368532
5160352,6370060
13468888,7690524
5464935,7228985
89011,7690435
4852021,7253874
2487401,5332932
89007,7554922
14155213,7690023
7798359,7798376
5527794,7253726
5388915,7861568
5804654,7231195
5435453,7685262
86200,6375093
5124295,7607742
5853360,7260227
127214,6368845
4991296,7261726
5352486,7235913
2487552,6453298
7689594,13317737
4565948,6369563
6372647,12787945
6374310,6369852
7685045,7861399
12345716,7554894
6188199,6373471
5520801,7245302
5664936,85645
5105914,7241562
6240679,89830
6371093,6373597
6375244,7685066
6176982,6370703
7686174,84552
4880030,7240480
2487371,4548325
6235125,7257301
4873687,7235101
7243794,7258848
5174029,91012
6181491,7690790
5312095,13413925
5840786,7242786
5965749,6368546
6131653,13716175
83314,12781899
7638472,7638473
5655295,14153320
228034,7137829
88743,88770
5729265,13142027
170023,170023
174099,7610269
2486690,90490
87937,7554905
5692008,6374673
2486747,91110
5867634,7233273
5232974,7228937
81610,6368244
4717199,13283674
12950907,90848
4514817,7242290
227751,7689286
14168151,7690513
81356,7685306
5316170,7228567
5557327,7236036
5868964,7246245
5668031,7599761
6074088,7259743
7687522,13892975
5976145,13748210
7686780,12964654
4864699,7230342
5814021,84204
14162541,89011
6030305,7238438
4646288,7690273
5997794,7687965
82293,12345830
14167926,7686720
2486656,7137185
5757220,7691591
6152990,7690894
4997019,14160184
4976242,7688061
86285,6368896
12346146,5171238
4517420,8064485
6036193,7246904
5315015,6374899
5791977,7686930
4944091,7240994
4825210,6370543
5133787,7250595
5013610,7246554
14169636,14169637
4576959,7248436
4494589,7241318
4518113,13323293
5555817,7247148
5427838,87554
6371778,7137345
5139391,7227637
6245586,7686547
6369532,13410240
5321663,6375288
4508527,7243450
6072488,7227640
6374222,13490149
5538300,6370153
6468653,90888
5153741,7229255
2487255,5927159
4672251,6368216
5340307,7690550
6024623,6370116
5134045,7247553
4686635,81308
5640112,7253745
6247709,7690535
6371798,14027357
6375322,7688139
14174693,6375290
4811835,6373618
89141,13364337
88324,7554890
4887917,7256918
4793735,6370458
6150435,7232618
12957656,7685183
4973349,14174821
12534798,7686965
5054249,7246788
5789832,7235498
81385,6373637
5994924,7254601
5691168,7238264
7687351,13346263
6369063,7554896
13290431,6368780
83640,83623
227849,6375327
4561435,6372878
2487616,4699946
227613,88962
7689584,13627919
4937132,7691701
4507522,7243027
6076410,6373934
86502,86501
5411052,90330
14192148,14192074
4675975,7261330
4711316,7254824
4543457,7256682
81794,6370437
5823568,6983013
85219,6373768
13561525,6371475
5776099,7245071
4803362,7250247
5778113,6373021
4772430,6370713
4489452,7828228
4894907,7237316
12346011,6372599
4922594,7252707
90802,7691497
6169590,7686378
85453,7688070
6371040,13500565
7674457,7680002
4864229,14158578
5236898,84548
6375332,7689043
5258227,13988125
7686885,13266551
87252,87253
5350250,7691978
4934081,13528759
83712,81849
87622,6450034
5153213,6373778
14114737,6370743
4754242,7231111
82633,14260062
4902419,7689413
4801762,7258950
81789,12346263
5272511,14260310
4747741,6469253
85871,12506696
5827221,6370816
5358350,7248363
5364263,6370429
4536494,14190681
12760687,7688582
4650390,82548
6369124,6369124
7555042,14178628
4446633,12345859
87362,14257840
85614,14190735
6373405,6369843
14158335,7686578
81517,7690981
88246,6368843
4889382,86490
5870312,8131910
5720167,7225301
14153017,7690033
4471212,90908
4822209,88273
6124081,6371842
227818,13406855
88660,14153004
4507746,7233810
2487624,88094
5933338,6370598
6371556,6369978
87016,7689083
6373333,7691922
6207490,7245942
4696266,6374953
5965675,83459
4733117,7254461
6368301,7861528
7687166,7610291
227767,4811478
5757216,6368139
14174952,14114347
227907,7861757
89271,12620131
4562376,7235304
5813933,8130190
14166461,7690224
5345357,7238736
4759177,6374238
87303,6454581
4538438,83535
6144427,7249436
6460630,7685341
4863904,7597120
6135396,7223039
6012103,7685911
5523292,7686414
6455099,7554933
6375149,6375149
5259723,7255543
4769943,87906
2487442,6372551
5512342,6368669
5983798,7137281
6374807,85778
227913,5178203
87729,81014
85389,12347269
5376349,6373189
83843,7687010
2487599,7688380
6110731,12817211
6234395,7231654
14036527,7137478
5084438,7256214
88207,6368543
86480,6367947
12975510,12975510
86976,86489
6368452,7555086
4980166,7685222
88986,7690414
87431,124724
5352837,7243812
6135404,7233004
87281,6369312
80984,7685035
5945300,7256504
6368546,7689473
7867303,7867319
4569609,7689485
6194817,89400
6248612,7255687
2487507,4624734
5006060,7254244
5152724,90646
5026474,7230866
7690559,13294409
5937573,7232045
5568585,6982840
4738450,7691856
6367899,6375171
4710421,7258658
7555087,7555087
5404699,13985120
5993639,7605468
5500861,7260798
12346814,12346816
6455664,7689739
89388,89388
6368579,12930741
2487493,5284040
5600499,7687036
5399839,6374978
5845963,6372543
6125660,12867376
6368905,12923833
139624,14172579
5916359,7250990
14146931,7686536
4907941,7226822
4640846,7249235
5760440,6370684
5075455,7258780
4671563,7686077
12862426,7685729
5842760,7691654
14160879,14160879
82507,13033720
4629328,7691317
4536951,7554914
2487442,7686870
5138636,6369435
7690435,7690435
5908931,7689845
81555,7685421
84648,6371329
5537998,14161094
83898,6368499
4754119,7228496
12362677,6373755
5692018,6372197
6120273,13190734
5676141,7226687
227810,12345796
4747224,7227013
5838989,7230131
4450423,7234685
5919945,6370664
5757443,6373494
6032413,7652656
14192636,6373060
82769,6368431
5160812,7235379
89618,7690885
4709715,90449
13134711,13134711
4780895,7230564
13160493,85608
227617,82051
86210,85792
4794726,7227598
5594776,14168895
4685604,7640309
5972159,12345846
6085365,7225858
5210434,7235711
5795460,6375274
83136,6373394
90692,13482702
5089494,7691887
5112006,7253121
4981276,7687615
4749566,6368877
6093161,7236373
5552361,6371236
6369062,7686026
6199912,7256767
4970153,7242720
88040,14161135
5280293,7230981
174418,14160842
5425469,7690705
5205007,7258370
5927756,6373078
4977973,7239836
5689170,6370115
14181883,12608245
6368316,7687019
5033648,7257380
6368505,7688013
5287788,7224749
83990,7687112
5316427,7247281
4658002,82206
7690524,7610271
7061210,14139643
14019418,7685477
7553472,7553472
90319,6375117
5806524,82255
4843169,7688961
6209930,6368464
4994008,6205313
6374401,7690717
5520350,7222898
91272,14154521
5263231,6459659
13589062,7137834
5282216,7236869
6236526,83743
4748125,87427
5812725,6374110
5256370,6369579
5629178,6373293
5451683,7244723
5529241,7231312
89506,82738
5901379,7685435
4909026,7242724
6204340,6982996
5728424,13061022
5049183,7250817
5795686,8104427
2486597,82001
4611189,8108690
91067,14209327
90319,89921
88803,6371864
5079121,6456376
13842913,13793939
2487331,5646402
5583285,14180581
